71252131,62331,490,647,9001,8172,693,9393,0
71518940,83,0,2,4,0,0,8,0
71517934,77,2,9,16,11,1,23,0
71512928,37,0,4,4,2,1,3,0
71512940,39,0,2,0,0,0,8,0
71511129,116,0,2,31,6,4,18,0
71486862,1238,4,52,280,117,15,353,0
71501409,35,0,1,3,0,0,3,0
71501380,33,0,3,5,0,0,6,0
71496826,20,0,0,0,0,0,0,0
71465510,553,1,17,102,110,7,174,0
71010099,1331,19,127,362,234,34,339,0
71457000,74,0,7,9,1,1,13,0
71489380,27,0,0,5,0,1,2,0
71488377,16,0,1,4,0,0,2,0
71483168,17,0,0,0,0,1,1,0
71467558,1917,19,70,436,267,22,470,0
71480341,13,0,0,0,0,0,1,0
71479328,0,0,0,0,0,0,0,0
71479274,17,0,2,4,0,0,4,0
71478951,1860,2,21,341,33,22,205,0
71477344,283,0,6,48,4,1,63,0
71476497,6,0,0,0,0,0,0,0
71476338,17,1,0,0,0,0,1,0
71476262,11,0,1,1,0,0,0,0
71474761,3,0,0,0,0,0,0,0
71470562,14,1,4,2,0,0,2,0
71470371,91,0,1,1,0,0,5,0
71467316,6,0,0,1,0,0,0,0
71464848,29,1,7,2,0,0,3,0
71464052,96,0,2,3,1,0,3,0
71458742,43,0,5,3,6,5,6,0
71456407,54,0,1,1,2,5,3,0
71461670,30,0,4,8,10,6,8,0
71458997,92,0,3,18,2,0,24,0
71458765,221,0,13,47,15,4,32,0
71455523,8,0,0,1,3,0,3,0
71453352,88,0,8,20,17,1,39,0
71455326,1149,0,6,54,7,15,243,0
71449241,12,0,0,4,2,2,4,0
71433068,2048,84,66,512,145,22,285,0
71446750,48,0,1,7,2,0,5,0
71447047,18,0,2,0,0,0,1,0
71446320,28,0,6,2,1,1,4,0
71444688,50,0,4,15,5,3,13,0
71445133,36,1,2,3,2,0,6,0
71444159,25,0,6,2,2,0,4,0
71443068,8,0,0,0,0,0,0,0
71344577,375,1,8,101,32,5,61,0
71439486,475,0,1,16,2,9,109,0
71437497,30,0,12,2,2,0,5,0
71435479,688,0,13,73,54,7,72,0
71436062,320,1,8,67,4,5,87,0
71431042,63,0,5,16,4,0,16,0
71430454,261,1,13,11,3,1,85,0
71299497,1495,29,43,342,256,32,444,0
71428824,720,1,13,184,15,9,137,0
71329096,112426,703,969,14436,15508,1740,14864,0
71399369,11,0,0,1,2,0,1,0
71425741,597,3,55,83,20,6,62,0
71423309,22,0,2,4,1,2,2,0
71417387,2959,2,29,366,86,12,392,0
71412686,6,0,0,0,0,0,0,0
71415118,84,1,12,16,9,0,21,0
71414155,81,0,1,1,0,0,3,0
71411273,5,0,0,0,0,0,1,0
71412248,31,0,3,7,0,0,10,0
71411188,2,0,0,0,0,0,0,0
71411027,30,0,1,4,0,0,5,0
71409075,21,0,2,0,0,3,1,0
71407210,63,0,2,8,2,0,10,0
71400342,21,1,4,2,0,0,4,0
71404993,50,0,8,3,9,3,11,0
71402532,9,0,0,0,0,0,0,0
71401597,18,0,1,1,0,0,2,0
71396209,3,0,0,0,0,0,0,0
71395724,48,0,4,4,3,0,7,0
71375189,21,0,0,0,0,0,1,0
71354613,196,3,18,20,22,8,47,0
71391419,32,0,2,8,0,2,7,0
71308382,373,0,11,34,16,3,108,0
71347053,65,3,12,12,23,1,16,0
71379094,87,0,1,15,1,2,4,0
71377071,343,1,13,106,0,4,105,0
71376960,703,1,11,179,19,8,128,0
71375005,150,0,3,25,3,2,25,0
71359061,35,0,10,6,4,1,8,0
71371659,38,2,8,10,6,1,12,0
71369352,124,1,7,9,17,6,20,0
71369687,43,0,2,5,4,0,8,0
71369064,88,0,4,6,12,5,10,0
71363392,33,1,3,7,0,0,10,0
71326437,5636,51,161,1135,491,80,1089,0
71357740,90,0,3,29,6,0,19,0
71359442,58,0,3,4,2,2,6,0
71359121,150,1,31,29,29,7,49,0
71357334,112,0,3,17,2,2,10,0
70366368,33,0,1,0,0,0,0,0
71356661,4,0,0,0,0,0,0,0
71355842,103,0,5,8,4,6,15,0
71355423,9,0,0,0,0,0,0,0
71353199,278,1,5,61,10,4,54,0
71349236,22,2,0,0,0,0,1,0
71347715,59,0,5,7,2,1,13,0
71346526,27,0,2,2,4,0,4,0
71344666,26,0,0,0,0,0,0,0
71344416,55,0,2,1,0,1,2,0
71343275,6,0,0,0,0,0,0,0
71339984,1444,5,33,409,179,35,307,0
71340706,51,0,0,0,0,0,3,0
71337715,59,1,5,12,0,0,12,0
71337851,84,0,6,22,6,0,21,0
71336766,28,0,1,10,1,2,6,0
71335946,194,0,3,42,3,0,30,0
71335203,232,0,5,45,3,2,36,0
71331420,22,0,0,1,0,0,2,0
71331241,9,0,1,2,0,0,1,0
71331334,4,0,0,0,0,0,1,0
71302772,21,0,3,5,0,2,7,0
71328063,42,0,2,6,0,1,3,0
71327869,4457,28,50,1106,157,104,527,0
71327302,37,0,0,0,0,0,1,0
71323495,36,0,0,4,1,0,4,0
71321360,113,0,7,5,6,3,12,0
71229337,52,0,2,4,2,0,7,0
71316468,11,0,0,0,0,0,1,0
71309819,6131,46,37,311,266,11,466,0
71306248,705,53,10,26,12,4,23,0
71304079,13,0,0,0,0,1,2,0
71301212,232,0,2,5,1,0,86,0
71297552,56,1,0,1,0,0,2,0
71293979,8,1,1,1,0,0,1,0
71291228,48,0,1,8,0,0,5,0
71291837,12,0,0,0,0,0,0,0
71288790,157,2,0,1,1,2,9,0
71287593,20,0,2,1,2,3,4,0
71261637,13,0,0,2,0,0,1,0
71237527,55,0,3,6,2,1,5,0
71099159,45,0,6,3,2,0,11,0
71284063,25,0,4,0,0,0,1,0
71276375,43,0,8,2,0,1,10,0
71277153,46,2,5,1,6,2,6,0
71259691,60,0,5,7,4,1,12,0
71274021,53,0,0,1,1,0,1,0
71273871,14,0,0,0,0,0,1,0
71273648,117,1,2,27,1,2,12,0
71269527,46,1,8,13,4,1,14,0
71266630,842,8,27,133,81,8,151,0
71262681,58,0,4,2,0,1,3,0
71262327,25,0,3,0,2,0,1,0
71265782,4,0,0,0,0,0,0,0
71265529,256,0,6,30,16,2,31,0
71253437,19,0,1,2,4,0,3,0
71264296,295,0,1,15,0,4,85,0
71259553,87,0,6,13,6,4,18,0
71257582,71,0,4,8,1,2,11,0
71254024,4,0,0,0,0,0,0,0
71254122,2258,1,12,236,26,2,46,0
71222202,262,0,5,48,6,1,24,0
71253183,43,0,3,6,2,0,5,0
71253895,66,1,1,3,0,1,5,0
71220086,108,0,5,21,6,0,10,0
71216451,132,0,4,25,10,0,17,0
71181489,323,0,11,54,23,4,40,0
71251982,64,0,6,12,7,2,14,0
71250267,3,0,0,0,0,0,1,0
71247711,786,1,21,193,24,25,97,0
71247653,9927,616,763,276,244,38,802,0
71243943,71,0,3,18,9,1,20,0
71244079,3,0,0,0,0,0,2,0
71243233,247,1,8,76,5,2,48,0
71243286,5,0,1,0,0,0,2,0
71240360,185,3,30,28,36,6,35,0
71237634,27,0,0,1,0,0,2,0
71239752,179,10,33,23,14,9,39,0
71238519,21,0,2,1,2,1,9,0
71238757,14,0,0,0,0,1,1,0
71199534,770,1,27,143,127,7,224,0
71236118,351,2,26,33,43,5,73,0
71235503,10,0,0,1,2,0,1,0
71235129,35,0,5,8,0,1,7,0
71227197,68,1,8,4,4,2,18,0
71116626,127,0,2,16,1,1,16,0
71233583,324,0,2,0,0,1,7,0
71230899,22,0,3,3,2,0,5,0
71226364,71,0,3,16,2,1,11,0
71228757,164,0,12,10,15,4,14,0
71229810,29,0,0,4,0,2,3,0
71228047,42,0,1,2,3,2,4,0
71226174,30,1,1,9,0,1,9,0
71225637,9,0,0,0,0,0,3,0
71222616,88,51,13,7,11,3,11,0
71188964,53,0,0,1,0,0,1,0
71219211,156,0,18,29,15,3,33,0
71219135,1954,7,42,117,60,30,179,0
71218575,640,0,9,187,13,11,92,0
71216651,17402,60,131,2418,1848,204,2127,0
71209527,119,0,15,9,10,1,15,0
71212080,46,0,2,0,5,1,6,0
71205987,86,0,1,2,0,3,3,0
71206146,22,0,0,1,0,0,1,0
71205357,1677,21,51,244,269,15,290,0
71202752,143,0,0,1,4,0,4,0
71200212,34,0,0,1,0,0,0,0
71201025,47,1,6,13,0,1,13,0
71199906,30,0,2,9,0,1,6,0
70143027,8,0,0,0,0,0,0,0
71190387,951,79,47,26,34,6,103,0
71194012,5,0,0,0,0,0,0,0
71193417,27,0,1,0,0,0,3,0
71190880,32,0,2,1,2,2,3,0
71182427,26,1,0,1,0,0,1,0
71185737,42,1,1,6,0,0,7,0
71185769,1091,0,33,242,41,19,267,0
71158359,336,1,8,10,6,1,30,0
71155857,43,3,9,4,3,0,13,0
71105608,15297,142,240,3321,2224,182,3249,0
71183348,179,0,18,29,20,5,26,0
71181824,123,2,9,41,6,2,33,0
71182003,137,0,0,15,0,1,16,0
71141484,9780,48,75,151,98,19,941,0
71178547,7,0,0,0,0,0,0,0
71163536,28,0,0,2,0,0,0,0
71170024,777,1,26,208,111,7,143,0
71168950,30,0,0,1,0,0,0,0
71153251,43,0,0,2,0,0,0,0
71167400,52,0,1,10,4,0,8,0
71167275,17,0,0,0,0,0,0,0
71165426,56,0,3,9,2,0,4,0
71165233,8,0,0,0,0,1,1,0
71166001,81,0,5,6,0,0,10,0
71165336,964,10,71,96,93,7,229,0
71134221,24,0,0,0,0,0,0,0
71163495,510,1,17,122,11,15,81,0
71163443,451,1,5,68,7,8,64,0
71161752,29,0,1,1,0,1,3,0
71161488,7,0,0,0,0,0,0,0
71160059,92,1,1,2,2,1,1,0
71158641,600,2,20,147,11,9,93,0
71158185,137,1,4,35,1,2,32,0
71121725,1283,35,42,89,65,22,169,0
71152213,82,0,2,12,0,0,25,0
70740748,335,1,40,62,36,15,58,0
71152041,109,0,3,28,1,1,20,0
71151170,26,0,0,0,0,0,1,0
71141143,123,0,12,12,12,6,23,0
71139891,2,0,0,0,0,0,0,0
71146682,48,0,2,0,0,1,2,0
71145727,46,0,2,1,0,2,8,0
71144905,61,0,10,8,29,2,19,0
71143695,671,2,14,136,15,13,98,0
71142635,85,0,0,3,0,0,2,0
71143079,963,40,48,283,169,19,188,0
71138451,28,0,3,2,4,0,8,0
71137301,409,0,7,62,6,10,105,0
71136776,216,3,53,20,18,1,49,0
71135881,172,0,7,6,4,4,20,0
71135554,203,0,3,6,2,1,15,0
71133394,607,4,22,53,35,4,146,0
71133849,10,4,0,0,0,0,0,0
71134762,14,0,3,0,2,0,1,0
71130304,1441,2,22,38,6,5,97,0
71129244,287,1,12,78,7,4,70,0
71128063,28,0,1,3,0,1,4,0
71128575,59,0,2,5,6,1,7,0
71127802,6,0,0,0,0,0,1,0
71125156,39,1,2,6,1,0,4,0
71124303,8,0,0,2,0,0,0,0
71123476,10,0,0,3,2,0,4,0
71123077,21,2,2,6,0,1,5,0
71123353,5,0,0,1,0,0,0,0
71121672,10,0,0,2,0,0,0,0
71121134,13,0,1,3,0,0,1,0
71120714,8,0,0,1,0,0,0,0
71119058,108,1,8,23,6,2,19,0
71119194,20,1,2,4,0,1,3,0
71090752,642,1,34,113,74,7,127,0
71119211,598,0,7,113,8,7,96,0
71119607,14,1,2,5,0,1,3,0
71117703,112,0,0,11,0,2,25,0
71118693,11,0,0,3,0,0,0,0
71116848,15,1,3,5,0,1,4,0
71118179,16,0,0,2,0,0,1,0
71116392,1620,8,116,125,38,17,199,0
71117812,16,0,0,3,0,0,0,0
71117294,21,0,1,3,1,1,4,0
71079501,65,0,6,13,9,0,14,0
71117112,28,1,0,1,0,0,4,0
71116525,6,0,0,1,0,0,0,0
71116267,33,0,0,2,0,0,3,0
71115407,758,0,13,165,17,16,102,0
71114974,52,0,7,6,6,0,10,0
71115213,159,3,7,34,7,1,33,0
71115186,36,0,0,7,0,1,4,0
71113473,377,0,5,85,5,2,68,0
71112287,32,0,2,1,0,0,0,0
71112185,14,0,0,1,0,0,0,0
71110866,116,0,2,38,2,0,21,0
71112123,36,0,0,0,0,0,0,0
71110979,461,2,12,144,15,14,89,0
71109713,65,0,0,10,0,0,3,0
71068925,1201,12,69,282,146,24,319,0
71107921,31,0,4,5,6,0,6,0
71107000,123,0,0,1,2,0,5,0
71105150,48,0,1,1,0,0,1,0
71106947,134,1,5,12,0,2,13,0
71104947,201,0,6,47,4,3,33,0
71104962,559,1,17,142,10,13,94,0
71103670,329,0,10,47,20,3,41,0
71103255,225,1,6,56,4,6,43,0
71100844,63,1,22,11,4,1,15,0
71089098,91,0,9,12,11,3,14,0
71096350,103,0,3,19,4,1,17,0
71094798,13,0,0,0,2,1,2,0
71091913,279,0,15,57,63,5,71,0
71087163,58,0,0,7,2,0,14,0
71089000,86,0,0,9,1,0,4,0
71088492,50,0,0,11,2,1,5,0
71087757,68,0,0,10,0,1,6,0
71089236,145,1,8,33,2,3,27,0
71083224,205,2,32,27,18,6,48,0
71088202,6,0,0,1,0,0,1,0
71004591,281,0,16,57,36,7,49,0
71086196,29,0,0,5,0,1,5,0
71085353,58,0,2,2,0,1,3,0
71084521,19,0,0,2,0,2,6,0
71084027,71,1,5,10,6,2,10,0
71083792,641,5,44,34,97,19,98,0
71082572,12244,26,100,247,292,228,455,0
71081932,31,0,4,1,0,5,1,0
71080247,1325,0,2,1,2,0,4,0
71080597,78,0,0,0,2,0,3,0
71072813,136,2,9,9,14,2,18,0
71079689,18,0,0,1,0,1,0,0
71079217,877,0,14,109,26,13,101,0
71078978,47,0,2,6,1,0,8,0
71077155,17,0,1,2,0,0,3,0
71070795,53,0,2,7,4,0,6,0
71073793,98,0,0,0,0,0,0,0
71069689,602,1,13,130,12,8,76,0
71039635,1049,13,26,61,46,9,83,0
71017250,263,1,36,41,43,7,57,0
71069439,55,2,3,10,8,1,30,0
71068716,50,0,1,1,0,0,1,0
71033973,78065,366,370,3181,1704,323,4870,0
71032336,4026,59,139,804,613,84,679,0
71065024,30,0,0,4,0,0,6,0
71065090,6,0,0,0,0,0,0,0
71065005,19,0,0,0,0,1,0,0
71064188,8,0,2,6,0,1,1,0
71064688,3581,15,52,115,35,49,164,0
71064364,7,0,0,0,0,0,0,0
71063142,71,0,1,1,2,0,11,0
71063770,29,0,2,8,1,1,5,0
71062880,31,1,1,13,0,0,7,0
71061037,51,2,7,10,1,0,9,0
71062174,14,0,2,7,0,0,5,0
71060869,121,0,13,14,19,4,26,0
71060359,1928,86,39,139,49,17,186,0
71059328,3,0,0,0,0,0,0,0
71041772,100,0,14,13,7,2,12,0
71053802,171,0,6,35,17,4,28,0
71037857,18,0,6,0,0,2,3,0
71050860,16,0,1,1,0,0,0,0
71051238,6,0,0,1,0,0,0,0
71051062,9,0,0,1,0,0,0,0
71051253,78,0,2,9,4,1,10,0
71038972,45,1,0,4,2,0,7,0
71050601,6,0,0,1,0,0,1,0
71050354,4,0,0,1,0,0,0,0
71049392,44,0,0,4,0,0,2,0
71049019,84,0,4,6,4,1,14,0
71020145,98,1,14,17,14,2,29,0
71040332,1061,39,52,85,74,17,161,0
71043119,513,2,10,42,3,8,150,0
71034699,438,0,33,38,44,5,72,0
